Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials
2002.0,06 Jun 2002 - 15:30 ,Group A,Daegu World Cup Stadium,Daegu ,Denmark,1.0,1.0,Senegal,43500.0,1.0,0.0,BATRES Carlos (GUA),SZEKELY Ferenc (HUN),KRISHNAN Visva (SIN),43950100.0,43950020.0,DEN,SEN
2002.0,06 Jun 2002 - 18:00 ,Group E,Saitama Stadium 2002,Saitama ,Cameroon,1.0,0.0,Saudi Arabia,52328.0,0.0,0.0,HAUGE Terje (NOR),VAN NYLEN Roland (BEL),WIERZBOWSKI Maciej (POL),43950100.0,43950019.0,CMR,KSA
2002.0,06 Jun 2002 - 20:30 ,Group A,Busan Asiad Main Stadium,Busan ,France,0.0,0.0,Uruguay,38289.0,0.0,0.0,RAMOS RIZO Felipe (MEX),FERNANDEZ Vladimir (SLV),CHARLES Curtis (ATG),43950100.0,43950018.0,FRA,URU
2002.0,07 Jun 2002 - 15:30 ,Group F,Kobe Wing Stadium,Kobe ,Sweden,2.0,1.0,Nigeria,36194.0,1.0,1.0,ORTUBE Rene (BOL),GIACOMUZZI Miguel (PAR),AWANG HAMAT Mat Lazim (MAS),43950100.0,43950021.0,SWE,NGA
2002.0,07 Jun 2002 - 20:30 ,Group F,Sapporo Dome,Sapporo ,Argentina,0.0,1.0,England,35927.0,0.0,1.0,COLLINA Pierluigi (ITA),VERGARA Hector (CAN),SAEED Mohamed (MDV),43950100.0,43950023.0,ARG,ENG
2002.0,07 June 2002 - 18:00 ,Group B,Jeonju World Cup Stadium,Jeonju ,Spain,3.0,1.0,Paraguay,24000.0,0.0,1.0,EL GHANDOUR Gamal (EGY),FARAG Wagih (EGY),MUDZAMIRI Brighton (ZIM),43950100.0,43950022.0,ESP,PAR
2002.0,08 Jun 2002 - 15:30 ,Group B,Daegu World Cup Stadium,Daegu ,South Africa,1.0,0.0,Slovenia,47226.0,1.0,0.0,SANCHEZ Angel (ARG),RATTALINO Jorge (ARG),ALTRAIFI Ali (KSA),43950100.0,43950024.0,RSA,SVN
2002.0,08 Jun 2002 - 20:30 ,Group C,Jeju World Cup Stadium,Jeju ,Brazil,4.0,0.0,China PR,36750.0,3.0,0.0,FRISK Anders (SWE),LINDBERG Leif (SWE),FIERRO Bomer (ECU),43950100.0,43950026.0,BRA,CHN
2002.0,08 June 2002 - 18:00 ,Group G,Kashima Stadium,Ibaraki ,Italy,1.0,2.0,Croatia,36472.0,0.0,0.0,POLL Graham (ENG),SHARP Philip (ENG),LARSEN Jens (DEN),43950100.0,43950025.0,ITA,CRO
2002.0,09 Jun 2002 - 18:00 ,Group C,Incheon Football Stadium,Incheon ,Costa Rica,1.0,1.0,Turkey,42299.0,0.0,0.0,CODJIA Coffi (BEN),DANTE Dramane (MLI),MUDZAMIRI Brighton (ZIM),43950100.0,43950028.0,CRC,TUR
2002.0,09 Jun 2002 - 20:30 ,Group H,International Stadium Yokohama,Yokohama ,Japan,1.0,0.0,Russia,66108.0,0.0,0.0,MERK Markus (GER),MUELLER Heiner (GER),AMLER Evzen (CZE),43950100.0,43950029.0,JPN,RUS
2002.0,09 Jun 2002 - 15:30 ,Group G,Miyagi Stadium,Rifu ,Mexico,2.0,1.0,Ecuador,45610.0,1.0,1.0,DAAMI Mourad (TUN),ADJENGUI Taoufik (TUN),KOLEIT Haidar (LIB),43950100.0,43950027.0,MEX,ECU
2002.0,10 Jun 2002 - 15:30 ,Group D,Daegu World Cup Stadium,Daegu ,Korea Republic,1.0,1.0,USA,60778.0,0.0,1.0,MEIER Urs (SUI),BEREUTER Egon (AUT),TOMUSANGE Ali (UGA),43950100.0,43950030.0,KOR,USA
2002.0,10 Jun 2002 - 20:30 ,Group D,Jeonju World Cup Stadium,Jeonju ,Portugal,4.0,0.0,Poland,31000.0,1.0,0.0,DALLAS Hugh (SCO),SRAMKA Igor (SVK),FARAG Wagih (EGY),43950100.0,43950032.0,POR,POL
2002.0,10 Jun 2002 - 18:00 ,Group H,Oita Stadium Big Eye,Oita ,Tunisia,1.0,1.0,Belgium,39700.0,1.0,1.0,SHIELD Mark (AUS),SMITH Paul (NZL),KOMALEESWARAN Sankar (IND),43950100.0,43950031.0,TUN,BEL
2002.0,11 Jun 2002 - 15:30 ,Group A,Incheon Football Stadium,Incheon ,Denmark,2.0,0.0,France,48100.0,1.0,0.0,MELO PEREIRA Vitor (POR),MATOS Carlos (POR),DORIRI Elise (VAN),43950100.0,43950033.0,DEN,FRA
2002.0,11 June 2002 - 15:30 ,Group A,Suwon World Cup Stadium,Suwon ,Senegal,3.0,3.0,Uruguay,33681.0,3.0,0.0,WEGEREEF Jan (NED),POOL Jaap (NED),SZEKELY Ferenc (HUN),43950100.0,43950034.0,SEN,URU
2002.0,11 Jun 2002 - 20:30 ,Group E,International Stadium Yokohama,Yokohama ,Saudi Arabia,0.0,3.0,"rn"">Republic of Ireland",65320.0,0.0,1.0,NDOYE Falla (SEN),WIERZBOWSKI Maciej (POL),ARNAULT Frederic (FRA),43950100.0,43950036.0,KSA,IRL
2002.0,11 Jun 2002 - 20:30 ,Group E,Shizuoka Stadium Ecopa,Shizuoka ,Cameroon,0.0,2.0,Germany,47085.0,0.0,0.0,LOPEZ NIETO Antonio (ESP),SAEED Mohamed (MDV),OLIVEIRA Jorge (BRA),43950100.0,43950035.0,CMR,GER
2002.0,12 Jun 2002 - 15:30 ,Group F,Miyagi Stadium,Rifu ,Sweden,1.0,1.0,Argentina,45777.0,0.0,0.0,BUJSAIM Ali (UAE),MUELLER Heiner (GER),RAGOONATH Michael (TRI),43950100.0,43950037.0,SWE,ARG
2002.0,12 Jun 2002 - 15:30 ,Group F,Osaka Nagai Stadium,Osaka ,Nigeria,0.0,0.0,England,44864.0,0.0,0.0,HALL Brian (USA),VERGARA Hector (CAN),AMLER Evzen (CZE),43950100.0,43950038.0,NGA,ENG
2002.0,12 Jun 2002 - 20:30 ,Group B,Jeju World Cup Stadium,Jeju ,Slovenia,1.0,3.0,Paraguay,30176.0,1.0,0.0,RAMOS RIZO Felipe (MEX),LINDBERG Leif (SWE),KRISHNAN Visva (SIN),43950100.0,43950040.0,SVN,PAR
2002.0,12 Jun 2002 - 20:30 ,Group B,Daejeon World Cup Stadium,Daejeon ,South Africa,2.0,3.0,Spain,31024.0,1.0,2.0,MANE Saad (KUW),RATTALINO Jorge (ARG),HASSOUNEH Awni (JOR),43950100.0,43950039.0,RSA,ESP
2002.0,13 Jun 2002 - 15:30 ,Group C,Suwon World Cup Stadium,Suwon ,Costa Rica,2.0,5.0,Brazil,38524.0,1.0,3.0,EL GHANDOUR Gamal (EGY),FARAG Wagih (EGY),BEREUTER Egon (AUT),43950100.0,43950041.0,CRC,BRA
2002.0,13 Jun 2002 - 15:30 ,Group C,Seoul World Cup Stadium,Seoul ,Turkey,3.0,0.0,China PR,43605.0,2.0,0.0,RUIZ Oscar (COL),TOMUSANGE Ali (UGA),CHARLES Curtis (ATG),43950100.0,43950042.0,TUR,CHN
2002.0,13 Jun 2002 - 20:30 ,Group G,International Stadium Yokohama,Yokohama ,Ecuador,1.0,0.0,Croatia,65862.0,0.0,0.0,MATTUS William (CRC),GIACOMUZZI Miguel (PAR),VAN NYLEN Roland (BEL),43950100.0,43950044.0,ECU,CRO
2002.0,13 Jun 2002 - 20:30 ,Group G,Oita Stadium Big Eye,Oita ,Mexico,1.0,1.0,Italy,39291.0,1.0,0.0,SIMON Carlos (BRA),OLIVEIRA Jorge (BRA),AWANG HAMAT Mat Lazim (MAS),43950100.0,43950043.0,MEX,ITA
2002.0,14 Jun 2002 - 15:30 ,Group H,Osaka Nagai Stadium,Osaka ,Tunisia,0.0,2.0,Japan,45213.0,0.0,0.0,VEISSIERE Gilles (FRA),ARNAULT Frederic (FRA),KOLEIT Haidar (LIB),43950100.0,43950045.0,TUN,JPN
2002.0,14 Jun 2002 - 20:30 ,Group D,Incheon Football Stadium,Incheon ,Portugal,0.0,1.0,Korea Republic,50239.0,0.0,0.0,SANCHEZ Angel (ARG),ALTRAIFI Ali (KSA),SZEKELY Ferenc (HUN),43950100.0,43950047.0,POR,KOR
2002.0,14 Jun 2002 - 20:30 ,Group D,Daejeon World Cup Stadium,Daejeon ,Poland,3.0,1.0,USA,26482.0,2.0,0.0,LU Jun (CHN),FIERRO Bomer (ECU),POOL Jaap (NED),43950100.0,43950048.0,POL,USA
2002.0,14 Jun 2002 - 15:30 ,Group H,Shizuoka Stadium Ecopa,Shizuoka ,Belgium,3.0,2.0,Russia,46640.0,1.0,0.0,NIELSEN Kim Milton (DEN),SHARP Philip (ENG),KOMALEESWARAN Sankar (IND),43950100.0,43950046.0,BEL,RUS
2002.0,15 Jun 2002 - 20:30 ,Round of 16,Niigata Stadium Big Swan,Niigata ,Denmark,0.0,3.0,England,40582.0,0.0,3.0,MERK Markus (GER),MUELLER Heiner (GER),AMLER Evzen (CZE),43950200.0,43950050.0,DEN,ENG
2002.0,15 Jun 2002 - 15:30 ,Round of 16,Jeju World Cup Stadium,Jeju ,Germany,1.0,0.0,Paraguay,25176.0,0.0,0.0,BATRES Carlos (GUA),CHARLES Curtis (ATG),DANTE Dramane (MLI),43950200.0,43950049.0,GER,PAR
2002.0,16 Jun 2002 - 20:30 ,Round of 16,Suwon World Cup Stadium,Suwon ,Spain,1.0,1.0,"rn"">Republic of Ireland",38926.0,0.0,0.0,FRISK Anders (SWE),LINDBERG Leif (SWE),SRAMKA Igor (SVK),43950200.0,43950052.0,ESP,IRL
2002.0,16 Jun 2002 - 15:30 ,Round of 16,Oita Stadium Big Eye,Oita ,Sweden,1.0,2.0,Senegal,39747.0,0.0,0.0,AQUINO Ubaldo (PAR),GIACOMUZZI Miguel (PAR),VERGARA Hector (CAN),43950200.0,43950051.0,SWE,SEN
2002.0,17 Jun 2002 - 20:30 ,Round of 16,Kobe Wing Stadium,Kobe ,Brazil,2.0,0.0,Belgium,40440.0,0.0,0.0,PRENDERGAST Peter (JAM),DUPANOV Yuri (BLR),SAEED Mohamed (MDV),43950200.0,43950054.0,BRA,BEL
2002.0,17 June 2002 - 15:30 ,Round of 16,Jeonju World Cup Stadium,Jeonju ,Mexico,0.0,2.0,USA,36380.0,0.0,1.0,MELO PEREIRA Vitor (POR),MATOS Carlos (POR),BEREUTER Egon (AUT),43950200.0,43950053.0,MEX,USA
2002.0,18 Jun 2002 - 15:30 ,Round of 16,Miyagi Stadium,Rifu ,Japan,0.0,1.0,Turkey,45666.0,0.0,1.0,COLLINA Pierluigi (ITA),WIERZBOWSKI Maciej (POL),SMITH Paul (NZL),43950200.0,43950055.0,JPN,TUR
2002.0,18 Jun 2002 - 20:30 ,Round of 16,Daejeon World Cup Stadium,Daejeon ,Korea Republic,2.0,1.0,Italy,38588.0,0.0,0.0,MORENO Byron (ECU),RATTALINO Jorge (ARG),SZEKELY Ferenc (HUN),43950200.0,43950056.0,KOR,ITA
2002.0,21 Jun 2002 - 15:30 ,Quarter-finals,Shizuoka Stadium Ecopa,Shizuoka ,England,1.0,2.0,Brazil,47436.0,1.0,1.0,RAMOS RIZO Felipe (MEX),VERGARA Hector (CAN),SAEED Mohamed (MDV),43950300.0,43950057.0,ENG,BRA
2002.0,21 Jun 2002 - 20:30 ,Quarter-finals,Munsu Football Stadium,Ulsan ,Germany,1.0,0.0,USA,37337.0,1.0,0.0,DALLAS Hugh (SCO),SHARP Philip (ENG),ALTRAIFI Ali (KSA),43950300.0,43950058.0,GER,USA
2002.0,22 Jun 2002 - 20:30 ,Quarter-finals,Osaka Nagai Stadium,Osaka ,Senegal,0.0,1.0,Turkey,44233.0,0.0,0.0,RUIZ Oscar (COL),RATTALINO Jorge (ARG),GIACOMUZZI Miguel (PAR),43950300.0,43950060.0,SEN,TUR
2002.0,22 Jun 2002 - 15:30 ,Quarter-finals,Gwangju World Cup Stadium,Gwangju ,Spain,0.0,0.0,Korea Republic,42114.0,0.0,0.0,EL GHANDOUR Gamal (EGY),TOMUSANGE Ali (UGA),RAGOONATH Michael (TRI),43950300.0,43950059.0,ESP,KOR
2002.0,25 Jun 2002 - 20:30 ,Semi-finals,Seoul World Cup Stadium,Seoul ,Germany,1.0,0.0,Korea Republic,65256.0,0.0,0.0,MEIER Urs (SUI),ARNAULT Frederic (FRA),AMLER Evzen (CZE),43950400.0,43950061.0,GER,KOR
2002.0,26 Jun 2002 - 20:30 ,Semi-finals,Saitama Stadium 2002,Saitama ,Brazil,1.0,0.0,Turkey,61058.0,0.0,0.0,NIELSEN Kim Milton (DEN),WIERZBOWSKI Maciej (POL),SRAMKA Igor (SVK),43950400.0,43950062.0,BRA,TUR
2002.0,29 Jun 2002 - 20:00 ,Third place,Daegu World Cup Stadium,Daegu ,Korea Republic,2.0,3.0,Turkey,63483.0,1.0,3.0,MANE Saad (KUW),ALTRAIFI Ali (KSA),VERGARA Hector (CAN),43950500.0,43950063.0,KOR,TUR
2002.0,30 Jun 2002 - 20:00 ,Final,International Stadium Yokohama,Yokohama ,Germany,0.0,2.0,Brazil,69029.0,0.0,0.0,COLLINA Pierluigi (ITA),LINDBERG Leif (SWE),SHARP Philip (ENG),43950600.0,43950064.0,GER,BRA
2006.0,09 Jun 2006 - 18:00 ,Group A,"FIFA World Cup Stadium, Munich",Munich ,Germany,4.0,2.0,Costa Rica,66000.0,2.0,1.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410100.0,97410001.0,GER,CRC
2006.0,09 Jun 2006 - 21:00 ,Group A,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Poland,0.0,2.0,Ecuador,52000.0,0.0,1.0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR),97410100.0,97410002.0,POL,ECU
2006.0,10 Jun 2006 - 15:00 ,Group B,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,England,1.0,0.0,Paraguay,48000.0,1.0,0.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC),97410100.0,97410003.0,ENG,PAR
2006.0,10 Jun 2006 - 18:00 ,Group B,"FIFA World Cup Stadium, Dortmund",Dortmund ,"rn"">Trinidad and Tobago",0.0,0.0,Sweden,62959.0,0.0,0.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410004.0,TRI,SWE
2006.0,10 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Hamburg",Hamburg ,Argentina,2.0,1.0,C�te d'Ivoire,49480.0,2.0,0.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),97410100.0,97410005.0,ARG,CIV
2006.0,11 Jun 2006 - 15:00 ,Group C,Zentralstadion,Leipzig ,"rn"">Serbia and Montenegro",0.0,1.0,Netherlands,43000.0,0.0,1.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),97410100.0,97410006.0,SCG,NED
2006.0,11 Jun 2006 - 18:00 ,Group D,Franken-Stadion,Nuremberg ,Mexico,3.0,1.0,Iran,41000.0,1.0,1.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),97410100.0,97410007.0,MEX,IRN
2006.0,11 Jun 2006 - 21:00 ,Group D,"FIFA World Cup Stadium, Cologne",Cologne ,Angola,0.0,1.0,Portugal,45000.0,0.0,1.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),97410100.0,97410008.0,ANG,POR
2006.0,12 Jun 2006 - 15:00 ,Group F,Fritz-Walter-Stadion,Kaiserslautern ,Australia,3.0,1.0,Japan,46000.0,0.0,1.0,ABD EL FATAH Essam (EGY),DANTE Dramane (MLI),NDOYE Mamadou (SEN),97410100.0,97410012.0,AUS,JPN
2006.0,12 Jun 2006 - 18:00 ,Group E,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,USA,0.0,3.0,Czech Republic,52000.0,0.0,2.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100.0,97410010.0,USA,CZE
2006.0,12 Jun 2006 - 21:00 ,Group E,"FIFA World Cup Stadium, Hanover",Hanover ,Italy,2.0,0.0,Ghana,43000.0,1.0,0.0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),97410100.0,97410009.0,ITA,GHA
2006.0,13 Jun 2006 - 15:00 ,Group G,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Korea Republic,2.0,1.0,Togo,48000.0,0.0,1.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100.0,97410014.0,KOR,TOG
2006.0,13 Jun 2006 - 18:00 ,Group G,Gottlieb-Daimler-Stadion,Stuttgart ,France,0.0,0.0,Switzerland,52000.0,0.0,0.0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),97410100.0,97410013.0,FRA,SUI
2006.0,13 Jun 2006 - 21:00 ,Group F,Olympiastadion,Berlin ,Brazil,1.0,0.0,Croatia,72000.0,1.0,0.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410100.0,97410011.0,BRA,CRO
2006.0,14 Jun 2006 - 15:00 ,Group H,Zentralstadion,Leipzig ,Spain,4.0,0.0,Ukraine,43000.0,2.0,0.0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),97410100.0,97410015.0,ESP,UKR
2006.0,14 Jun 2006 - 18:00 ,Group H,"FIFA World Cup Stadium, Munich",Munich ,Tunisia,2.0,2.0,Saudi Arabia,66000.0,1.0,0.0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS),97410100.0,97410016.0,TUN,KSA
2006.0,14 Jun 2006 - 21:00 ,Group A,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,1.0,0.0,Poland,65000.0,0.0,0.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),97410100.0,97410017.0,GER,POL
2006.0,15 Jun 2006 - 15:00 ,Group A,"FIFA World Cup Stadium, Hamburg",Hamburg ,Ecuador,3.0,0.0,Costa Rica,50000.0,1.0,0.0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),97410100.0,97410018.0,ECU,CRC
2006.0,15 Jun 2006 - 18:00 ,Group B,Franken-Stadion,Nuremberg ,England,2.0,0.0,"rn"">Trinidad and Tobago",41000.0,0.0,0.0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR),97410100.0,97410019.0,ENG,TRI
2006.0,15 Jun 2006 - 21:00 ,Group B,Olympiastadion,Berlin ,Sweden,1.0,0.0,Paraguay,72000.0,0.0,0.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),97410100.0,97410020.0,SWE,PAR
2006.0,16 Jun 2006 - 15:00 ,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Argentina,6.0,0.0,"rn"">Serbia and Montenegro",52000.0,3.0,0.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),97410100.0,97410021.0,ARG,SCG
2006.0,16 Jun 2006 - 18:00 ,Group C,Gottlieb-Daimler-Stadion,Stuttgart ,Netherlands,2.0,1.0,C�te d'Ivoire,52000.0,2.0,1.0,RUIZ Oscar (COL),TAMAYO Fernando (ECU),NAVIA Jose (COL),97410100.0,97410022.0,NED,CIV
2006.0,16 Jun 2006 - 21:00 ,Group D,"FIFA World Cup Stadium, Hanover",Hanover ,Mexico,0.0,0.0,Angola,43000.0,0.0,0.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410023.0,MEX,ANG
2006.0,17 Jun 2006 - 15:00 ,Group D,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Portugal,2.0,0.0,IR Iran,48000.0,0.0,0.0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),97410100.0,97410024.0,POR,IRN
2006.0,17 Jun 2006 - 18:00 ,Group E,"FIFA World Cup Stadium, Cologne",Cologne ,Czech Republic,0.0,2.0,Ghana,45000.0,0.0,1.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410100.0,97410026.0,CZE,GHA
2006.0,17 Jun 2006 - 21:00 ,Group E,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1.0,1.0,USA,46000.0,1.0,1.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),97410100.0,97410025.0,ITA,USA
2006.0,18 Jun 2006 - 15:00 ,Group F,Franken-Stadion,Nuremberg ,Japan,0.0,0.0,Croatia,41000.0,0.0,0.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),97410100.0,97410028.0,JPN,CRO
2006.0,18 Jun 2006 - 18:00 ,Group F,"FIFA World Cup Stadium, Munich",Munich ,Brazil,2.0,0.0,Australia,66000.0,0.0,0.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),97410100.0,97410027.0,BRA,AUS
2006.0,18 Jun 2006 - 21:00 ,Group G,Zentralstadion,Leipzig ,France,1.0,1.0,Korea Republic,43000.0,1.0,0.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410100.0,97410029.0,FRA,KOR
2006.0,19 Jun 2006 - 15:00 ,Group G,"FIFA World Cup Stadium, Dortmund",Dortmund ,Togo,0.0,2.0,Switzerland,65000.0,0.0,1.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100.0,97410030.0,TOG,SUI
2006.0,19 Jun 2006 - 18:00 ,Group H,"FIFA World Cup Stadium, Hamburg",Hamburg ,Saudi Arabia,0.0,4.0,Ukraine,50000.0,0.0,2.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100.0,97410032.0,KSA,UKR
2006.0,19 Jun 2006 - 21:00 ,Group H,Gottlieb-Daimler-Stadion,Stuttgart ,Spain,3.0,1.0,Tunisia,52000.0,0.0,1.0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),97410100.0,97410031.0,ESP,TUN
2006.0,20 Jun 2006 - 16:00 ,Group A,Olympiastadion,Berlin ,Ecuador,0.0,3.0,Germany,72000.0,0.0,2.0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),97410100.0,97410033.0,ECU,GER
2006.0,20 Jun 2006 - 16:00 ,Group A,"FIFA World Cup Stadium, Hanover",Hanover ,Costa Rica,1.0,2.0,Poland,43000.0,1.0,1.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410034.0,CRC,POL
2006.0,20 Jun 2006 - 21:00 ,Group B,"FIFA World Cup Stadium, Cologne",Cologne ,Sweden,2.0,2.0,England,45000.0,0.0,1.0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),97410100.0,97410035.0,SWE,ENG
2006.0,20 Jun 2006 - 21:00 ,Group B,Fritz-Walter-Stadion,Kaiserslautern ,Paraguay,2.0,0.0,"rn"">Trinidad and Tobago",46000.0,1.0,0.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),97410100.0,97410036.0,PAR,TRI
2006.0,21 Jun 2006 - 16:00 ,Group D,Zentralstadion,Leipzig ,Iran,1.0,1.0,Angola,38000.0,0.0,0.0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS),97410100.0,97410040.0,IRN,ANG
2006.0,21 Jun 2006 - 16:00 ,Group D,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Portugal,2.0,1.0,Mexico,52000.0,2.0,1.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),97410100.0,97410039.0,POR,MEX
2006.0,21 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Netherlands,0.0,0.0,Argentina,48000.0,0.0,0.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),97410100.0,97410037.0,NED,ARG
2006.0,21 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Munich",Munich ,C�te d'Ivoire,3.0,2.0,"rn"">Serbia and Montenegro",66000.0,1.0,2.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC),97410100.0,97410038.0,CIV,SCG
2006.0,22 Jun 2006 - 16:00 ,Group E,"FIFA World Cup Stadium, Hamburg",Hamburg ,Czech Republic,0.0,2.0,Italy,50000.0,0.0,1.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410100.0,97410041.0,CZE,ITA
2006.0,22 Jun 2006 - 16:00 ,Group E,Franken-Stadion,Nuremberg ,Ghana,2.0,1.0,USA,41000.0,2.0,1.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),97410100.0,97410042.0,GHA,USA
2006.0,22 Jun 2006 - 21:00 ,Group F,"FIFA World Cup Stadium, Dortmund",Dortmund ,Japan,1.0,4.0,Brazil,65000.0,1.0,1.0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),97410100.0,97410043.0,JPN,BRA
2006.0,22 Jun 2006 - 21:00 ,Group F,Gottlieb-Daimler-Stadion,Stuttgart ,Croatia,2.0,2.0,Australia,52000.0,1.0,1.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100.0,97410044.0,CRO,AUS
2006.0,23 Jun 2006 - 16:00 ,Group H,Olympiastadion,Berlin ,Ukraine,1.0,0.0,Tunisia,72000.0,0.0,0.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100.0,97410048.0,UKR,TUN
2006.0,23 Jun 2006 - 16:00 ,Group H,Fritz-Walter-Stadion,Kaiserslautern ,Saudi Arabia,0.0,1.0,Spain,46000.0,0.0,1.0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),97410100.0,97410047.0,KSA,ESP
2006.0,23 Jun 2006 - 21:00 ,Group G,"FIFA World Cup Stadium, Cologne",Cologne ,Togo,0.0,2.0,France,45000.0,0.0,0.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),97410100.0,97410045.0,TOG,FRA
2006.0,23 Jun 2006 - 21:00 ,Group G,"FIFA World Cup Stadium, Hanover",Hanover ,Switzerland,2.0,0.0,Korea Republic,43000.0,1.0,0.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410100.0,97410046.0,SUI,KOR
2006.0,24 Jun 2006 - 17:00 ,Round of 16,"FIFA World Cup Stadium, Munich",Munich ,Germany,2.0,0.0,Sweden,66000.0,2.0,0.0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),97410200.0,97410049.0,GER,SWE
